City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
330,Havre-Saint-Pierre,1,CA, 03/15/2021,37,50.2334,-63.5986,10.4,16.11
331,General Roca,20,AR, 03/15/2021,31,-39.0333,-67.5833,89.6,3.44
332,Narrabri,83,AU, 03/15/2021,77,-30.3167,149.7833,60.8,12.66
333,Yar-Sale,97,RU, 03/15/2021,96,66.8333,70.8333,10.24,3.27
334,Trincomalee,2,LK, 03/15/2021,76,8.5711,81.2335,80.64,9.95
335,Nenjiang,100,CN, 03/15/2021,90,49.1833,125.2167,14.92,22.44
336,Phichit,19,TH, 03/15/2021,57,16.25,100.4167,87.01,7.23
337,Kaputa,38,ZM, 03/15/2021,82,-8.4689,29.6619,70.03,3.65
338,Kodinsk,100,RU, 03/15/2021,95,58.6881,99.1844,10.44,3.76
339,Saint-Marc,0,HT, 03/15/2021,45,19.1082,-72.6938,81.77,6.64
340,Kindu,100,CD, 03/15/2021,83,-2.95,25.95,73.6,0.74
341,Teya,100,RU, 03/15/2021,93,60.3778,92.6267,12.56,7.34
342,Hosakote,0,IN, 03/15/2021,46,14.2769,77.1699,74.16,9.62
343,Banda Aceh,100,ID, 03/15/2021,77,5.5577,95.3222,79.61,4.94
344,Ambunti,23,PG, 03/15/2021,98,-4.2365,142.8448,72.23,1.32
345,Gallup,1,US, 03/15/2021,39,35.5281,-108.7426,46.99,17.27
346,Cherskiy,62,RU, 03/15/2021,82,68.75,161.3,-12.21,10.56
347,Lillooet,1,CA, 03/15/2021,33,50.6856,-121.942,44.6,4.61
348,Avdon,90,RU, 03/15/2021,73,54.6667,55.7167,12.2,11.18
349,Manggar,38,ID, 03/15/2021,82,-2.8833,108.2667,77.79,2.71
350,Guerrero Negro,85,MX, 03/15/2021,58,27.9769,-114.0611,61.93,20.56
351,Port Hedland,70,AU, 03/15/2021,89,-20.3167,118.5667,78.8,6.91
352,Coruripe,0,BR, 03/15/2021,69,-10.1256,-36.1756,81.18,10.65
353,Grand Forks,90,US, 03/15/2021,80,47.9417,-97.4337,37,16.11
354,Olinda,20,BR, 03/15/2021,65,-8.0089,-34.8553,80.6,13.8
355,Palana,43,RU, 03/15/2021,94,59.1167,159.9667,18.43,8.77
356,Comodoro Rivadavia,20,AR, 03/15/2021,40,-45.8667,-67.5,73.4,12.66
357,Nuuk,90,GL, 03/15/2021,93,64.1835,-51.7216,24.8,9.22
358,Ilulissat,75,GL, 03/15/2021,86,69.2167,-51.1,21.2,2.3
359,Moorhead,90,US, 03/15/2021,75,46.8739,-96.7676,33.8,13.8
360,Soyo,100,AO, 03/15/2021,83,-6.1349,12.3689,80.02,7.99
361,Jiuquan,93,CN, 03/15/2021,62,39.7432,98.5174,30.79,2.64
362,Mazatlan,1,MX, 03/15/2021,46,23.2167,-106.4167,75.2,6.91
363,Itoman,40,JP, 03/15/2021,77,26.1247,127.6694,68,5.75
364,Alofi,75,NU, 03/15/2021,89,-19.0595,-169.9187,80.6,3.44
365,Geraldton,100,AU, 03/15/2021,22,-28.7667,114.6,80.6,17.27
366,Kargat,100,RU, 03/15/2021,93,55.1956,80.2811,-3.95,8.75
367,Manitouwadge,20,CA, 03/15/2021,54,49.1215,-85.8403,30.2,4.61
368,Richards Bay,0,ZA, 03/15/2021,88,-28.783,32.0377,75.07,10.85
369,Chapais,1,CA, 03/15/2021,51,49.7834,-74.8492,5,9.22
370,Artyom,0,AZ, 03/15/2021,87,40.4723,50.333,42.8,9.22
371,Nago,20,JP, 03/15/2021,64,26.5881,127.9761,68,4.61
372,Cassilandia,48,BR, 03/15/2021,65,-19.1133,-51.7342,83.55,3.06
373,Zabaykalsk,0,RU, 03/15/2021,88,49.6333,117.3167,3.47,8.77
374,Kapuskasing,0,CA, 03/15/2021,28,49.4169,-82.4331,26.6,10.36
375,Bismarck,90,US, 03/15/2021,75,46.8083,-100.7837,33.8,11.5
376,Kupang,100,ID, 03/15/2021,78,-10.1667,123.5833,78.6,1.57
377,Havoysund,20,NO, 03/15/2021,74,70.9963,24.6622,28.4,5.75
378,Emba,0,KZ, 03/15/2021,83,48.8264,58.1442,1.83,3.69
379,Golden,75,US, 03/15/2021,69,39.7555,-105.2211,37.99,9.22
380,Nicolas Bravo,40,MX, 03/15/2021,66,18.45,-88.9167,86,18.41
381,Poronaysk,0,RU, 03/15/2021,94,49.2167,143.1167,22.26,4.29
382,Aguilares,37,AR, 03/15/2021,64,-27.4338,-65.6143,86,4
383,Bonfim,93,BR, 03/15/2021,47,3.0833,-59.95,90.39,4.45
384,Conceicao Do Araguaia,75,BR, 03/15/2021,79,-8.2578,-49.2647,83.55,3.76
385,Lakes Entrance,69,AU, 03/15/2021,94,-37.8811,147.981,60.01,3.31
386,Grootfontein,94,NA, 03/15/2021,88,-19.5667,18.1167,69.8,1.14
387,Vada,75,NL, 03/15/2021,87,51.97,5.6667,43,11.5
388,Lujiang,75,CN, 03/15/2021,94,31.2581,117.2817,57.2,8.95
389,Diamantino,73,BR, 03/15/2021,77,-14.4086,-56.4461,83.23,2.04
390,Kang,45,BW, 03/15/2021,41,-23.6752,22.7876,73.96,3.56
391,Koutiala,0,ML, 03/15/2021,17,12.3917,-5.4642,84.6,7.76
392,Turka,100,UA, 03/15/2021,86,49.1541,23.0297,36,11.14
393,Saint Anthony,90,US, 03/15/2021,86,45.0205,-93.218,32,11.5
394,Dzaoudzi,75,YT, 03/15/2021,83,-12.7887,45.2699,82.4,4.61
395,Zhezkazgan,100,KZ, 03/15/2021,91,47.8043,67.7144,5.59,6.62
396,Fairbanks,90,US, 03/15/2021,66,64.8378,-147.7164,9,0.36
397,Jijiga,70,ET, 03/15/2021,80,9.35,42.8,58.42,2.24
398,Kitob,3,UZ, 03/15/2021,93,39.0843,66.8332,30.2,2.3
399,Nouadhibou,0,MR, 03/15/2021,73,20.931,-17.0347,68,17.27
400,Ust-Nera,99,RU, 03/15/2021,83,64.5667,143.2,-6.43,10.4
401,Padang,75,ID, 03/15/2021,94,-0.9492,100.3543,77,2.3
402,Hobyo,83,SO, 03/15/2021,81,5.3505,48.5268,78.98,16.37
403,Neyyattinkara,20,IN, 03/15/2021,65,8.4,77.0833,82.4,3.44
404,Sault Sainte Marie,1,CA, 03/15/2021,40,46.5168,-84.3333,28.4,11.5
405,Coro,96,VE, 03/15/2021,68,11.4045,-69.6734,81.99,18.9
406,Slavutych,100,UA, 03/15/2021,98,51.5196,30.7343,35.38,6.6
407,Pringsewu,100,ID, 03/15/2021,95,-5.3582,104.9744,73.22,0.4
408,Lucea,20,JM, 03/15/2021,65,18.451,-78.1736,82.4,24.16
409,Wajir,44,KE, 03/15/2021,49,1.7471,40.0573,86.23,18.43
410,Goderich,0,CA, 03/15/2021,32,43.7501,-81.7165,33.8,10.36
411,Gobabis,90,NA, 03/15/2021,63,-22.45,18.9667,70.88,4.5
412,Alice Springs,38,AU, 03/15/2021,76,-23.7,133.8833,55.4,12.53
413,Port Macquarie,88,AU, 03/15/2021,99,-31.4333,152.9167,61,1.99
414,Markova,100,UA, 03/15/2021,94,48.6758,24.4138,33.24,4.34
415,Half Moon Bay,75,US, 03/15/2021,62,37.4636,-122.4286,52,23.02
416,Monrovia,75,LR, 03/15/2021,83,6.3005,-10.7969,78.8,8.7
417,Kloulklubed,75,PW, 03/15/2021,94,7.0419,134.2556,77,10.29
418,Ust-Kuyga,100,RU, 03/15/2021,84,70.0167,135.6,-17.41,6.78
419,Bambanglipuro,49,ID, 03/15/2021,80,-7.95,110.2833,75.33,3.6
420,Zuwarah,0,LY, 03/15/2021,46,32.9312,12.082,58.3,3.8
421,Belaya Gora,100,RU, 03/15/2021,85,68.5333,146.4167,-9.94,3.56
422,Toamasina,40,MG, 03/15/2021,94,-18.1667,49.3833,77,4.61
423,Grabouw,20,ZA, 03/15/2021,77,-34.1515,19.0151,64.4,16.11
424,Baiyin,0,CN, 03/15/2021,20,36.5583,104.2081,46,11.18
425,Vilhena,40,BR, 03/15/2021,74,-12.7406,-60.1458,80.6,10.36
426,Vila Velha,0,BR, 03/15/2021,65,-20.3297,-40.2925,86,18.41
427,Jinchang,0,CN, 03/15/2021,62,38.4953,102.1739,34.75,1.39
428,Bandarbeyla,67,SO, 03/15/2021,77,9.4942,50.8122,78.94,13.15
429,Nirmal,0,IN, 03/15/2021,30,19.1,78.35,75.4,4.07
430,Tirumullaivasal,0,IN, 03/15/2021,75,11.2333,79.8333,77.95,7.27
431,Barcelos,0,PT, 03/15/2021,76,41.5388,-8.6151,59,4.61
432,Parnarama,53,BR, 03/15/2021,74,-5.6817,-43.0933,84.07,2.89
433,Pauini,8,BR, 03/15/2021,54,-7.7136,-66.9764,88.77,2.64
434,Linguere,0,SN, 03/15/2021,23,15.3953,-15.1193,96.8,4.61
435,Siocon,21,PH, 03/15/2021,82,7.7061,122.1353,77.77,3.09
436,Sola,100,VU, 03/15/2021,77,-13.8833,167.55,80.58,11.27
437,Northam,27,GB, 03/15/2021,93,51.0333,-4.2167,48.99,4
438,Oistins,40,BB, 03/15/2021,58,13.0667,-59.5333,84.2,13.8
439,Tuxtla,40,MX, 03/15/2021,27,16.75,-93.1167,93.2,13.8
440,Port Keats,99,AU, 03/15/2021,90,-14.25,129.55,76.26,7.9
441,Kitimat,100,CA, 03/15/2021,77,54.0524,-128.6534,35.01,3.91
442,Taltal,10,CL, 03/15/2021,63,-25.4,-70.4833,69.33,6.64
443,Areni,90,AM, 03/15/2021,81,39.7191,45.1799,41,4.61
444,Zalantun,0,CN, 03/15/2021,66,48,122.7167,17.08,27.27
445,Salalah,0,OM, 03/15/2021,64,17.0151,54.0924,75.2,4.61
446,Katsuura,75,JP, 03/15/2021,54,35.1333,140.3,51.8,6.91
447,Praxedis Guerrero,20,MX, 03/15/2021,17,31.3667,-106.0167,64.99,18.41
448,Muroto,100,JP, 03/15/2021,69,33.2833,134.15,57.49,9.42
449,Makakilo City,20,US, 03/15/2021,65,21.3469,-158.0858,78.8,8.05
450,Tadine,28,NC, 03/15/2021,81,-21.55,167.8833,76.55,8.05
451,Batagay-Alyta,100,RU, 03/15/2021,86,67.8006,130.4114,-17.88,3.11
452,Mezen,100,RU, 03/15/2021,98,65.8522,44.24,24.39,2.37
453,Belyy Yar,40,RU, 03/15/2021,79,53.6039,91.3903,12.2,2.24
454,Pangai,20,TO, 03/15/2021,89,-19.8,-174.35,80.6,4.61
455,Aushiger,90,RU, 03/15/2021,80,43.3961,43.7317,33.8,2.24
456,Ulagan,100,RU, 03/15/2021,88,50.6321,87.9563,9.25,2.73
457,Poya,0,NC, 03/15/2021,81,-21.35,165.15,74.86,2.44
458,Nanortalik,99,GL, 03/15/2021,96,60.1432,-45.2371,32.36,9.93
459,Yenagoa,100,NG, 03/15/2021,81,4.9247,6.2642,78.82,5.53
460,Walldurn,89,DE, 03/15/2021,83,49.5833,9.3667,39.99,5.01
461,Astoria,40,US, 03/15/2021,61,46.1879,-123.8313,44.6,5.75
462,Caohai,19,CN, 03/15/2021,92,26.8661,104.2841,49.89,2.86
463,Muravlenko,91,RU, 03/15/2021,97,63.7898,74.523,15.64,11.23
464,Hohhot,0,CN, 03/15/2021,36,40.8106,111.6522,23,4.47
465,Cap-Aux-Meules,100,CA, 03/15/2021,79,47.3821,-61.8597,12.2,27.63
466,Maumere,100,ID, 03/15/2021,76,-8.6199,122.2111,79.27,1.79
467,Tibati,99,CM, 03/15/2021,55,6.4667,12.6333,76.68,6.58
468,Aranos,69,NA, 03/15/2021,51,-24.1333,19.1167,71.37,10.71
469,Tautira,20,PF, 03/15/2021,62,-17.7333,-149.15,87.8,4.61
470,Mpanda,34,TZ, 03/15/2021,81,-6.3655,31.0409,67.06,1.52
471,Qasigiannguit,75,GL, 03/15/2021,86,68.8193,-51.1922,21.2,2.3
472,Obo,100,CF, 03/15/2021,81,5.3998,26.4869,69.12,3.06
473,Isakly,0,RU, 03/15/2021,93,54.1333,51.5333,8.01,8.88
474,Birjand,0,IR, 03/15/2021,28,32.8663,59.2211,51.8,9.22
475,Rudnogorsk,100,RU, 03/15/2021,96,57.2639,103.7519,4.39,3.24
476,Antalaha,100,MG, 03/15/2021,88,-14.9003,50.2788,76.37,6.62
477,Novaya Ladoga,100,RU, 03/15/2021,93,60.1025,32.3019,32,7.11
478,Sambava,100,MG, 03/15/2021,87,-14.2667,50.1667,78.42,9.89
479,Bocaiuva,75,BR, 03/15/2021,66,-17.1078,-43.815,80.46,2.15
480,Bolshoye Selo,19,RU, 03/15/2021,97,57.7177,38.9334,30.04,8.9
481,Nchelenge,12,ZM, 03/15/2021,79,-9.3451,28.734,71.38,4.59
482,Grahamstown,99,ZA, 03/15/2021,95,-33.3042,26.5328,66.99,4
483,Yinchuan,98,CN, 03/15/2021,42,38.4681,106.2731,40.91,7.49
484,Charters Towers,83,AU, 03/15/2021,90,-20.1,146.2667,70.39,5.12
485,Pochutla,1,MX, 03/15/2021,58,15.7432,-96.4661,88,11.5
486,Sarangani,26,PH, 03/15/2021,70,5.4033,125.4636,82.78,3.85
487,Okha,0,RU, 03/15/2021,95,53.5739,142.9478,23.4,3.42
488,Nome,90,US, 03/15/2021,86,64.5011,-165.4064,19.4,11.5
489,Massena,1,US, 03/15/2021,35,44.9281,-74.8919,21,8.05
490,Tiznit,100,MA, 03/15/2021,38,29.5833,-9.5,67.86,2.28
491,Waipawa,75,NZ, 03/15/2021,82,-41.4122,175.5153,66.2,26.46
492,Hwange,1,ZW, 03/15/2021,86,-18.3693,26.5019,68.52,1.5
493,Port Jervis,0,US, 03/15/2021,24,41.3751,-74.6927,34,3
494,Buluang,90,PH, 03/15/2021,90,13.3068,123.3425,74.89,2.46
495,Korcula,20,HR, 03/15/2021,53,42.9622,17.1369,46.4,3.44
496,Berlevag,75,NO, 03/15/2021,64,70.8578,29.0864,30.2,9.22
497,Matay,74,EG, 03/15/2021,45,28.419,30.7792,66.76,12.77
498,Kununurra,90,AU, 03/15/2021,94,-15.7667,128.7333,77,5.75
499,Springbok,0,ZA, 03/15/2021,71,-29.6643,17.8865,58.6,5.64
500,Saquarema,0,BR, 03/15/2021,69,-22.92,-42.5103,89.6,11.5
501,Rupert,20,US, 03/15/2021,20,42.6191,-113.6772,62.6,14.97
502,Moree,90,AU, 03/15/2021,77,-29.4667,149.85,66.2,8.05
503,Bereda,0,ES, 03/15/2021,95,43.2686,-7.5406,44.01,5.99
504,Lac Du Bonnet,100,CA, 03/15/2021,63,50.2536,-96.0612,39.79,7.7
505,Nizhniy Kuranakh,1,RU, 03/15/2021,87,58.8353,125.4869,-6.18,4.85
506,Luancheng,0,CN, 03/15/2021,65,37.8792,114.6517,39.2,2.24
507,San Pedro De Macoris,20,DO, 03/15/2021,66,18.4616,-69.2972,88,9.22
508,Baijiantan,100,CN, 03/15/2021,93,45.6333,85.1833,28.35,3.44
509,Warmbad,0,NA, 03/15/2021,29,-28.45,18.7333,75.85,9.46
510,Kashan,99,IR, 03/15/2021,41,33.9831,51.4364,54.45,6.04
511,Naze,0,JP, 03/15/2021,83,28.3667,129.4833,62.62,10.33
512,Mossendjo,100,CG, 03/15/2021,99,-2.9506,12.7261,69.19,2.26
513,West Bay,75,KY, 03/15/2021,70,19.3667,-81.4167,84.2,11.5
514,Quelimane,20,MZ, 03/15/2021,89,-17.8786,36.8883,80.6,1.77
515,Santa Cruz Del Sur,0,CU, 03/15/2021,39,20.7147,-77.9956,87.6,8.46
516,Ubinskoye,100,RU, 03/15/2021,93,55.3068,79.6802,-3.35,8.84
517,Siyabuswa,0,ZA, 03/15/2021,46,-25.1132,29.0445,67.39,1.5
518,Tazovskiy,87,RU, 03/15/2021,84,67.4667,78.7,-14.35,8.9
519,Riyadh,81,SA, 03/15/2021,13,24.6877,46.7219,77,9.22
520,Rocha,11,UY, 03/15/2021,62,-34.4833,-54.3333,75.25,10.96
521,Aykino,100,RU, 03/15/2021,99,62.2248,49.9922,32.74,7.99
522,Saint-Francois,0,FR, 03/15/2021,87,46.4154,3.9054,43,4.61
523,Inhambane,20,MZ, 03/15/2021,83,-23.865,35.3833,78.8,4.61
524,Ankazoabo,3,MG, 03/15/2021,88,-22.2833,44.5167,70.32,4.29
525,Boa Esperanca,100,BR, 03/15/2021,76,-21.09,-45.5658,76.98,4.85
526,Kedrovyy,0,RU, 03/15/2021,62,56.1667,91.8167,14,11.18
527,Ukiah,75,US, 03/15/2021,49,39.1502,-123.2078,48.2,19.57
528,Kankakee,90,US, 03/15/2021,86,41.15,-87.8667,32,8.05
529,Longhua,32,CN, 03/15/2021,88,23.6137,114.1919,66.65,1.05
530,Ozinki,1,RU, 03/15/2021,93,51.1786,49.6769,14.56,13.29
531,Batagay,92,RU, 03/15/2021,81,67.6333,134.6333,-16.73,5.44
532,Gunupur,0,IN, 03/15/2021,64,19.0833,83.8167,72.43,1.23
533,Krishnagiri,0,IN, 03/15/2021,69,12.5333,78.2333,70.45,2.15
534,Itaituba,95,BR, 03/15/2021,83,-4.2761,-55.9836,85.26,2.35
535,Hambantota,75,LK, 03/15/2021,79,6.1241,81.1185,77.68,13.73
536,Krasnogorsk,75,RU, 03/15/2021,87,55.8225,37.3181,35.6,11.18
537,Poum,0,NC, 03/15/2021,77,-20.2333,164.0167,78.49,9.66
538,Christchurch,100,NZ, 03/15/2021,94,-43.5333,172.6333,59,4.61
539,Presidencia Roque Saenz Pena,86,AR, 03/15/2021,30,-26.7852,-60.4388,99,1.99
540,Povenets,100,RU, 03/15/2021,98,62.8487,34.8262,32.92,3.67
541,Boissevain,75,CA, 03/15/2021,48,49.2306,-100.0559,41,10.36
542,San Policarpo,1,PH, 03/15/2021,86,12.1791,125.5072,79.56,8.41
543,Vendychany,100,UA, 03/15/2021,93,48.6118,27.7932,41,9.1
544,Mosquera,40,CO, 03/15/2021,94,4.7059,-74.2302,57.2,13.8
545,North Battleford,1,CA, 03/15/2021,70,52.7834,-108.2847,37.4,23.02
546,Lerwick,40,GB, 03/15/2021,87,60.1545,-1.1494,35.6,4.61
547,Chachapoyas,100,PE, 03/15/2021,80,-6.2317,-77.869,63.81,2.06
548,Kelvington,100,CA, 03/15/2021,53,52.1667,-103.5343,44.6,18.41
549,Oulu,75,FI, 03/15/2021,93,65.0124,25.4682,30,3.44
550,Olafsvik,100,IS, 03/15/2021,94,64.8945,-23.7142,41.16,9.57
551,Cunha,75,BR, 03/15/2021,65,-23.0744,-44.9597,82.4,5.75
552,Asbestos,100,CA, 03/15/2021,43,45.7668,-71.9324,16,12.66
553,Camana,100,PE, 03/15/2021,68,-16.6228,-72.7111,75.74,10.51
554,Lesogorskiy,100,RU, 03/15/2021,95,61.0455,28.9294,34,1.99
555,Espanola,75,US, 03/15/2021,39,35.9911,-106.0806,54,3.22
556,Kirzhach,95,RU, 03/15/2021,95,56.15,38.8667,33.22,7.52
557,Kondinskoye,100,RU, 03/15/2021,98,59.6481,67.41,22.91,8.1
558,Gunnedah,0,AU, 03/15/2021,76,-30.9833,150.25,60.01,5.01
559,Dawson Creek,1,CA, 03/15/2021,43,55.7666,-120.2362,32,6.91
560,Madison Heights,1,US, 03/15/2021,32,42.4859,-83.1052,34,8.05
561,Dubbo,0,AU, 03/15/2021,82,-32.25,148.6167,57.2,11.5
562,Bosconia,4,CO, 03/15/2021,23,9.9689,-73.8836,101.89,3.67
563,Kawai,100,JP, 03/15/2021,81,34.2333,135.85,50,6.91
564,Agadez,82,NE, 03/15/2021,18,19.75,10.25,77.05,10.69
565,Guozhen,100,CN, 03/15/2021,60,34.3659,107.359,56.91,2.64
566,Kashi,0,CN, 03/15/2021,24,39.4547,75.9797,51.8,17.9
567,Rio Negrinho,0,BR, 03/15/2021,94,-26.2544,-49.5183,66,1.01
568,Beihai,82,CN, 03/15/2021,88,21.4833,109.1,71.6,12.68
569,Ambon,100,ID, 03/15/2021,79,-3.6954,128.1814,80.69,3.44
570,Turukhansk,100,RU, 03/15/2021,96,65.8167,87.9833,10.13,2.42
571,Talara,40,PE, 03/15/2021,61,-4.5772,-81.2719,84.2,11.5
572,Samana,20,DO, 03/15/2021,74,19.2056,-69.3369,82.4,6.91
573,Bonavista,100,CA, 03/15/2021,93,48.6499,-53.1147,28.99,6.91
574,Talcahuano,90,CL, 03/15/2021,77,-36.7167,-73.1167,60.8,5.75
575,Puerto Del Rosario,20,ES, 03/15/2021,77,28.5004,-13.8627,66.2,11.5
576,Den Helder,90,NL, 03/15/2021,87,52.9599,4.7593,43,11.5
577,Auki,64,SB, 03/15/2021,77,-8.7676,160.7034,75.88,3.29
578,Nanchang,98,CN, 03/15/2021,95,28.6833,115.8833,65.75,5.3
579,Camocim,81,BR, 03/15/2021,83,-2.9022,-40.8411,79.86,9.6
580,Necochea,92,AR, 03/15/2021,39,-38.5473,-58.7368,82.99,5.99
581,Itajuipe,20,BR, 03/15/2021,74,-14.6781,-39.375,82.4,8.05
582,Basco,99,PH, 03/15/2021,82,20.4487,121.9702,76.59,19.04
583,Turayf,0,SA, 03/15/2021,37,31.6725,38.6637,66.2,9.22
584,Troitsko-Pechorsk,100,RU, 03/15/2021,98,62.7084,56.1964,25.59,8.16
585,Dzhebariki-Khaya,1,RU, 03/15/2021,87,62.2167,135.8,-16.73,4.36
586,De-Kastri,0,RU, 03/15/2021,97,51.4667,140.7833,26.11,2.75
587,Gamba,100,GA, 03/15/2021,89,-2.65,10,76.28,8.57
588,Manglisi,90,GE, 03/15/2021,93,41.697,44.3845,33.8,4.52
589,Hofn,90,IS, 03/15/2021,81,64.2539,-15.2082,39.2,11.5
590,Deputatskiy,100,RU, 03/15/2021,88,69.3,139.9,-17.86,6.69
591,Charyshskoye,94,RU, 03/15/2021,90,51.3978,83.5598,7.43,1.01
592,Vallenar,0,CL, 03/15/2021,33,-28.5708,-70.7581,78.12,12.1
593,Mitsamiouli,31,KM, 03/15/2021,72,-11.3847,43.2844,82.83,6.06
594,Gifford,1,US, 03/15/2021,61,27.6753,-80.4092,81,12.66
595,Staryy Nadym,93,RU, 03/15/2021,96,65.6118,72.6842,12.7,5.82
596,Siilinjarvi,90,FI, 03/15/2021,86,63.0833,27.6667,33.8,8.05
597,Tamiahua,13,MX, 03/15/2021,74,21.2667,-97.45,81.03,10.65
598,Meihekou,0,CN, 03/15/2021,81,42.5272,125.6753,25.56,13.94
599,Omsukchan,100,RU, 03/15/2021,92,62.5333,155.8,2.84,9.06
600,Ballymena,75,GB, 03/15/2021,93,54.8636,-6.2763,51.8,9.22
601,Zhuhai,20,CN, 03/15/2021,88,22.2769,113.5678,72,4.61
602,Chabahar,59,IR, 03/15/2021,71,25.2919,60.643,75.04,7.38
603,Laguna De Perlas,40,NI, 03/15/2021,70,12.3429,-83.6712,84.2,4.61
604,Turinsk,97,RU, 03/15/2021,96,58.0458,63.696,17.24,8.03
605,Macaubas,34,BR, 03/15/2021,50,-13.0194,-42.6986,81.82,6.42
606,Haverfordwest,89,GB, 03/15/2021,98,51.8017,-4.9691,50,7.11
607,Archidona,99,ES, 03/15/2021,76,37.0965,-4.3887,60.01,2.84
608,Misratah,20,LY, 03/15/2021,64,32.3754,15.0925,57.79,15.59
609,Ahipara,100,NZ, 03/15/2021,87,-35.1667,173.1667,63.72,3.04
610,Dalhousie,100,IN, 03/15/2021,49,32.5333,75.9833,48.18,7.76
611,Gazojak,0,TM, 03/15/2021,90,41.1875,61.4036,25.32,7.96
612,Beisfjord,75,NO, 03/15/2021,93,68.3751,17.5988,32,1.14
613,Molochnoye,100,RU, 03/15/2021,97,59.2917,39.6787,33.01,9.8
614,Plettenberg Bay,100,ZA, 03/15/2021,88,-34.0527,23.3716,64.17,12.28
615,Kotri,0,PK, 03/15/2021,30,25.366,68.3122,79.43,12.17
616,Rembang,71,ID, 03/15/2021,88,-6.707,111.3498,76.57,3.56
617,Mao,0,ES, 03/15/2021,81,39.8885,4.2658,48.2,2.3
618,Arrecife,20,ES, 03/15/2021,72,28.963,-13.5477,66.2,14.97
619,Gustrow,75,DE, 03/15/2021,93,53.7972,12.1734,41,12.66
620,Aksarka,100,RU, 03/15/2021,97,66.5606,67.7975,14.9,2.53
621,Ugoofaaru,27,MV, 03/15/2021,76,5.6667,73,82.85,11.34
622,Inhapim,1,BR, 03/15/2021,79,-19.5492,-42.12,76.44,4.88
623,Gigmoto,100,PH, 03/15/2021,84,13.7796,124.39,78.76,5.66
624,Darhan,100,MN, 03/15/2021,91,49.4867,105.9228,18.88,3.91
625,Kirakira,86,SB, 03/15/2021,76,-10.4544,161.9205,80.01,5.21
626,Svetlaya,100,RU, 03/15/2021,96,46.5389,138.3297,30.94,4.56
627,Verkhoyansk,98,RU, 03/15/2021,85,67.5447,133.385,-15.3,2.17
